사용월,호선명,지하철역,22시-23시 하차인원,23시-24시 하차인원,00시-01시 하차인원,총하차승객수
201711,2호선,성수,18137,12345,7748,56367
201711,2호선,건대입구,75206,46783,16488,213683
201711,2호선,구의(광진구청),49209,28345,10101,136864
201711,2호선,강변(동서울터미널),74130,40196,11103,199559
201711,2호선,잠실나루,26451,16691,5924,75517
201711,2호선,잠실(송파구청),107410,65731,17828,298379
201711,경인선,구일,12117,8308,1490,34032
201711,경인선,온수(성공회대입구),11925,8055,1894,33799
201711,경춘선,신내,657,401,172,1887
201711,2호선,잠실새내,44017,25031,9034,122099
201711,2호선,종합운동장,19811,12774,3760,56156
201711,2호선,삼성(무역센터),18609,10337,5365,52920
201711,2호선,선릉,21846,13195,6586,63473
201711,2호선,역삼,18409,12472,4453,53743
201711,2호선,강남,58265,35750,11734,164014
201711,2호선,교대(법원.검찰청),29563,17026,5168,81320
201711,2호선,서초,12245,7158,2055,33703
201711,2호선,방배,25900,15544,5162,72506
201711,2호선,사당,83730,53648,17249,238357
201711,2호선,낙성대,68347,46225,14923,197842
201711,2호선,서울대입구(관악구청),107763,70392,23618,309536
201711,2호선,봉천,46661,27187,8648,129157
201711,2호선,신림,169066,110272,38232,486636
201711,2호선,신대방,73792,41523,12240,201347
201711,2호선,구로디지털단지,113286,68967,19801,315340
201711,2호선,대림(구로구청),69155,34907,10060,183277
201711,2호선,신도림,97561,71809,32769,299700
201711,2호선,문래,21629,14754,4848,62860
201711,2호선,영등포구청,25112,16747,6168,73139
201711,2호선,당산,40666,27719,8345,117396
201711,2호선,합정,38741,27154,9278,113914
201711,2호선,홍대입구,87794,60939,22869,259396
201711,2호선,신촌,48954,35492,11888,145288
201711,공항철도 1호선,서울역,10419,4851,3247,28936
201711,공항철도 1호선,공덕,3808,2759,1292,11667
201711,공항철도 1호선,홍대입구,10898,9039,2719,33554
201711,공항철도 1호선,디지털미디어시티,7099,4692,2555,21445
201711,공항철도 1호선,김포공항,3453,2140,1116,10162
201711,9호선,신논현,25045,15983,4733,70806
201711,분당선,선릉,6013,4124,937,17087
201711,분당선,한티,14262,9174,1293,38991
201711,분당선,도곡,8152,5465,811,22580
201711,분당선,구룡,3244,2830,324,9642
201711,2호선,이대,19246,14701,4945,58138
201711,2호선,아현,19050,13361,4167,55628
201711,2호선,충정로(경기대입구),13367,9188,2940,38862
201711,2호선,용답,6037,3862,1224,17160
201711,2호선,신답,2709,2034,654,8106
201711,2호선,신설동,2660,2124,737,8181
201711,2호선,도림천,1267,984,400,3918
201711,2호선,양천구청,14459,11891,4288,45097
201711,2호선,신정네거리,19554,13718,4087,56913
201711,2호선,용두(동대문구청),2823,1884,554,8084
201711,3호선,구파발,33770,23377,8033,98950
201711,3호선,연신내,83840,55804,19818,243302
201711,3호선,불광,33639,21144,6831,95253
201711,3호선,녹번,23206,14892,4213,65517
201711,3호선,홍제,35336,21926,6222,98820
201711,3호선,무악재,9157,6139,1864,26317
201711,3호선,독립문,10169,6963,2914,30215
201711,3호선,경복궁(정부서울청사),13561,7821,2486,37429
201711,9호선2단계,언주,6229,4548,1835,18841
201711,9호선2단계,선정릉,6386,4439,1831,19042
201711,9호선2단계,삼성중앙,4435,2922,909,12701
201711,경부선,독산,22943,14051,1107,61044
201711,경원선,이촌(국립중앙박물관),5273,3194,932,14672
201711,경원선,서빙고,1939,1486,396,5760
201711,경원선,한남,3515,2807,530,10367
201711,경원선,옥수,7,1,0,15
201711,경원선,응봉,2656,2031,454,7797
201711,경원선,왕십리(성동구청),30067,16473,6307,82914
201711,경원선,청량리(서울시립대입구),16317,11811,4659,49104
201711,7호선,가산디지털단지,11343,7746,2829,33261
201711,7호선,남구로,22255,11456,2961,58927
201711,7호선,대림(구로구청),15990,7088,1747,40815
201711,7호선,신풍,21408,11904,3842,58562
201711,7호선,보라매,12693,8039,3124,36549
201711,7호선,신대방삼거리,29635,18863,6897,85030
201711,7호선,장승배기,18910,11734,4483,54037
201711,7호선,상도,19252,13763,4291,56558
201711,7호선,숭실대입구(살피재),25526,18093,5573,74718
201711,7호선,남성,20922,14086,4733,60663
201711,7호선,이수,21513,12572,4488,60086
201711,7호선,내방,13444,8392,3710,38990
201711,7호선,고속터미널,7856,5028,1282,22022
201711,7호선,반포,5168,3216,1068,14620
201711,7호선,논현,10812,7387,2873,31884
201711,7호선,학동,7226,5928,2283,22663
201711,7호선,강남구청,6438,4730,2205,19811
201711,7호선,청담,10468,6699,4284,31919
201711,7호선,뚝섬유원지,14316,8397,2312,39341
201711,7호선,건대입구,15677,9245,5005,45604
201711,7호선,어린이대공원(세종대),15357,10940,3734,45388
201711,7호선,군자(능동),15891,10031,3411,45224
201711,7호선,중곡,17817,12120,3797,51551
201711,7호선,용마산,14486,8933,3272,41177
201711,7호선,사가정,30992,18330,6960,87274
201711,7호선,하계,35227,24642,8796,103892
201711,7호선,중계,27891,18920,6377,81079
201711,7호선,노원,22776,16953,6332,68837
201711,7호선,마들,23279,17386,6041,69985
201711,7호선,수락산,27425,19379,7612,81841
201711,7호선,도봉산,24588,18745,7631,75552
201711,6호선,봉화산(서울의료원),20001,13329,4677,58008
201711,6호선,화랑대(서울여대입구),23917,16425,5468,69727
201711,6호선,태릉입구,12403,9840,4832,39478
201711,6호선,석계,29251,19907,6390,84799
201711,6호선,돌곶이,15566,10064,3770,44966
201711,6호선,상월곡(한국과학기술연구원),11939,7961,2537,34376
201711,6호선,월곡(동덕여대),21303,15151,4320,62077
201711,6호선,고려대(종암),14729,12279,3217,44954
201711,6호선,안암(고대병원앞),16365,13143,5643,51516
201711,6호선,보문,14514,9355,3509,41892
201711,6호선,창신,6350,3869,1420,17989
201711,6호선,동묘앞,10069,10161,2620,32919
201711,6호선,디지털미디어시티,20232,13795,4915,59174
201711,6호선,증산(명지대앞),22766,14476,4566,64574
201711,6호선,새절(신사),27979,18253,5132,79343
201711,6호선,구산,10556,7463,2674,31249
201711,6호선,연신내,0,0,0,0
201711,6호선,독바위,6911,4467,1827,20116
201711,6호선,불광,8007,5507,1763,23284
201711,6호선,역촌,8374,6501,2011,25260
201711,6호선,응암,39832,26313,8645,114622
201711,5호선,마천,9236,6265,2870,27607
201711,5호선,거여,12327,7273,3140,35067
201711,5호선,개롱,13134,7986,3376,37630
201711,5호선,오금,4732,3376,1435,14275
201711,5호선,방이,8700,6631,2328,26359
201711,5호선,올림픽공원(한국체대),5210,4056,1052,15528
201711,5호선,둔촌동,16594,11061,2537,46786
201711,5호선,상일동,19492,15400,3443,57827
201711,5호선,고덕,16155,10073,3253,45636
201711,5호선,명일,16535,10227,3372,46669
201711,5호선,굽은다리(강동구민회관앞),19667,11950,4191,55475
201711,6호선,신당,7851,13412,2453,31567
201711,6호선,청구,4460,2977,1127,13024
201711,6호선,약수,3588,2386,907,10469
201711,6호선,버티고개,3703,2711,853,10970
201711,6호선,한강진,3773,2562,1971,12079
201711,6호선,이태원,25155,22251,7816,80377
201711,6호선,녹사평(용산구청),6055,4717,1680,18507
201711,6호선,삼각지,8112,5309,1497,23030
201711,6호선,효창공원앞,9166,5997,2373,26702
201711,6호선,공덕,18641,12070,5675,55027
201711,6호선,대흥(서강대앞),10276,7356,2110,30018
201711,6호선,광흥창(서강),10977,7565,2096,31615
201711,6호선,상수,12340,8966,2685,36331
201711,6호선,합정,15673,10843,3549,45738
201711,6호선,망원,19275,12074,3459,54083
201711,6호선,마포구청,19748,12927,3873,56296
201711,6호선,월드컵경기장(성산),5099,3153,845,14196
201711,7호선,면목,30724,21033,6928,89409
201711,7호선,상봉(시외버스터미널),27573,19465,8320,82931
201711,7호선,중화,21367,13745,4605,61084
201711,7호선,먹골,20552,13663,4098,58865
201711,7호선,태릉입구,14365,9459,4107,42296
201711,경원선,외대앞,22878,17227,4462,67445
201711,7호선,공릉(서울과학기술대),22022,16631,6162,66837
201711,경원선,신이문,20095,13353,3200,56743
201710,공항철도 1호선,공덕,3511,2725,1476,11223
201710,경원선,서빙고,1900,1484,411,5695
201710,경원선,이촌(국립중앙박물관),4815,3004,1023,13657
201710,경부선,독산,21105,13038,972,56220
201710,경부선,금천구청,17051,11518,990,46610
201710,경부선,가산디지털단지,12640,7494,1178,33952
201710,경부선,구로,24536,18649,18543,86264
201710,경부선,신길,13575,8681,2597,38428
201710,경부선,신도림,4810,3338,2259,15217
201710,경부선,영등포,36903,21087,5889,100782
201710,경부선,대방,19964,13425,3072,56425
201710,경부선,노량진,16516,11562,2876,47470
201710,경부선,용산,20529,7660,2787,51505
201710,경부선,남영,11124,6995,1518,30761
201710,경부선,서울역,947,196,20,2110
201710,9호선2단계,종합운동장,10284,7354,1927,29849
201710,9호선2단계,봉은사,5852,3852,925,16481
201710,9호선2단계,삼성중앙,3948,2453,635,10984
201710,9호선2단계,선정릉,5744,4105,1400,16993
201710,9호선2단계,언주,5679,4383,1308,17049
201710,9호선,신논현,24223,15477,4110,68033
201710,9호선,사평,3714,2361,698,10487
201710,9호선,고속터미널,19434,11286,2304,52458
201710,9호선,신반포,4323,2452,604,11702
201710,9호선,구반포,3380,2065,472,9297
201710,9호선,동작(현충원),1938,1258,1177,6311
201710,9호선,흑석(중앙대입구),13626,9780,2452,39484
201710,9호선,노들,7900,4653,1112,21565
201710,9호선,노량진,42252,27074,6315,117893
201710,9호선,샛강,3487,2142,938,10054
201710,9호선,여의도,7003,4921,1222,20149
201710,9호선,국회의사당,3387,2410,693,9877
201710,9호선,당산,30364,20642,7481,88851
201710,9호선,선유도,7070,4321,1318,19779
201710,9호선,신목동,7144,5160,1460,20908
201710,9호선,염창,36296,24809,5963,103364
201710,9호선,등촌,15202,10395,3006,43805
201710,9호선,증미,8972,5879,1615,25438
201710,9호선,가양,37609,26153,7492,108863
201710,9호선,양천향교,14218,10652,3368,42456
201710,9호선,마곡나루,10583,8050,2318,31534
201710,9호선,신방화,15598,11996,3337,46529
201710,9호선,공항시장,6674,4832,1603,19783
201710,9호선,김포공항,5988,4137,2347,18460
201710,9호선,개화,8009,5050,1485,22553
201710,8호선,복정,14148,7588,1571,37455
201710,8호선,장지,20549,12931,3353,57382
201710,8호선,문정,8921,5454,1527,24823
201710,8호선,가락시장,7693,4967,2386,22739
201710,8호선,송파,4998,3564,823,14383
201710,8호선,석촌,9877,7294,1786,28834
201710,8호선,잠실(송파구청),7008,4222,1498,19736
201710,8호선,몽촌토성(평화의문),7225,3841,1225,19516
201710,8호선,강동구청,15570,8702,2659,42501
201710,8호선,천호(풍납토성),29804,18449,5743,83800
201710,8호선,암사,30316,20056,4639,85327
201710,7호선,온수(성공회대입구),17247,11685,6520,52699
201710,7호선,천왕,13920,9956,2815,40611
201710,7호선,가산디지털단지,10409,7003,2373,30194
201710,7호선,남구로,20767,10336,2264,54134
201710,7호선,대림(구로구청),14881,7196,1179,38137
201710,7호선,신풍,18994,10973,3508,52469
201710,7호선,보라매,11569,7500,2403,33041
201710,7호선,신대방삼거리,26716,17359,5370,76161
201710,7호선,장승배기,16823,11300,3137,48083
201710,7호선,상도,16920,12278,3034,49152
201710,7호선,숭실대입구(살피재),22552,16235,3966,65305
201710,7호선,남성,19209,12479,3615,54512
201710,7호선,이수,19442,12205,3594,54683
201710,7호선,내방,11763,7653,3958,35137
201710,7호선,고속터미널,7657,4887,1001,21202
201710,7호선,반포,4610,2973,833,13026
201710,7호선,논현,10221,7435,2444,30321
201710,7호선,학동,6774,5563,1643,20754
201710,7호선,강남구청,6001,4386,1726,18114
201710,7호선,청담,9814,6590,4678,30896
201710,7호선,뚝섬유원지,13837,7920,1812,37406
201710,7호선,건대입구,14519,9259,5010,43307
201710,7호선,어린이대공원(세종대),13929,10344,2932,41134
201710,7호선,군자(능동),14200,9084,2663,40147
201710,7호선,중곡,16166,11152,2851,46335
201710,7호선,용마산,12654,8289,2428,36025
201710,7호선,사가정,28826,17147,5256,80055
201710,7호선,면목,28522,19183,5398,81625
201710,7호선,상봉(시외버스터미널),25869,18178,6651,76567
201710,7호선,중화,19534,13166,3682,55916
201710,7호선,먹골,18373,12852,3195,52793
201710,7호선,태릉입구,12703,9263,4420,39089
201710,7호선,공릉(서울과학기술대),20085,15092,4466,59728
201710,7호선,하계,32472,22887,6939,94770
201710,7호선,중계,25360,17271,4997,72988
201710,7호선,노원,21779,17326,5476,66360
201710,7호선,마들,20829,15819,5194,62671
201710,7호선,수락산,24905,18054,6382,74246
201710,7호선,도봉산,22742,16876,6912,69272
201710,6호선,봉화산(서울의료원),17357,12405,3524,50643
201710,6호선,화랑대(서울여대입구),21709,15038,4241,62697
201710,6호선,태릉입구,11466,9332,4013,36277
201710,6호선,석계,26039,18598,5378,76054
201710,6호선,돌곶이,14565,9885,3229,42244
201710,6호선,상월곡(한국과학기술연구원),10224,7252,1889,29589
201710,6호선,월곡(동덕여대),19072,13749,3189,55082
201710,6호선,고려대(종암),13542,11244,2394,40722
201710,6호선,안암(고대병원앞),14381,11956,5052,45770
201710,6호선,보문,12571,8994,2755,36891
201710,6호선,창신,5505,3712,1037,15759
201710,6호선,동묘앞,9059,9054,2525,29697
201710,6호선,신당,7086,11503,1946,27621
201710,6호선,청구,4035,2874,875,11819
201710,6호선,약수,3492,2585,806,10375
201710,6호선,버티고개,3606,2694,648,10554
201710,6호선,한강진,3762,2688,2861,13073
201710,6호선,이태원,36684,30504,9067,112939
201710,6호선,녹사평(용산구청),6424,5032,1298,19178
201710,중앙선,망우,11519,8315,2161,33514
201710,중앙선,상봉(시외버스터미널),10857,6939,2693,31346
201710,중앙선,중랑,9778,6141,1559,27256
201710,중앙선,회기,45206,33742,9440,133594
201710,6호선,삼각지,7894,5778,1359,22925
201710,6호선,효창공원앞,7997,5531,1726,23251
201710,6호선,공덕,17248,12208,5687,52391
201710,6호선,대흥(서강대앞),8900,7238,2007,27045
201710,6호선,광흥창(서강),9903,6736,1590,28132
201710,6호선,상수,11983,9433,2015,35414
201710,6호선,합정,15561,11968,2931,46021
201710,6호선,망원,17090,11312,2466,47958
201710,6호선,마포구청,17690,11521,2869,49770
201710,6호선,월드컵경기장(성산),4944,3192,659,13739
201710,6호선,디지털미디어시티,18766,12996,4470,54998
201710,6호선,증산(명지대앞),20414,13690,3784,58302
201710,6호선,새절(신사),25810,17657,4469,73746
201710,6호선,구산,9323,6820,1869,27335
201710,6호선,연신내,0,0,0,0
201710,6호선,독바위,6325,4033,1607,18290
201710,6호선,불광,7206,5340,1516,21268
201710,6호선,역촌,7638,6371,1561,23208
201710,6호선,응암,35891,24846,7543,104171
201710,5호선,마천,8409,5765,2447,25030
201710,5호선,거여,10965,6389,2666,30985
201710,5호선,개롱,11497,7082,2895,32971
201710,5호선,오금,4318,3284,1086,13006
201710,5호선,방이,7767,5901,1603,23038
201710,5호선,올림픽공원(한국체대),4810,3894,701,14215
201710,5호선,둔촌동,16217,11117,1877,45428
201710,5호선,상일동,17862,13616,3065,52405
201710,5호선,고덕,14577,9769,2887,41810
201710,우이신설선,신설동,653,514,288,2108
201710,우이신설선,보문,1415,997,292,4119
201710,우이신설선,성신여대입구(돈암),2650,2018,546,7864
201710,우이신설선,정릉,5213,2942,732,14100
201710,우이신설선,북한산보국문,8957,5845,1215,24974
201710,우이신설선,솔샘,9960,5976,1695,27591
201710,우이신설선,삼양사거리,2757,1832,479,7825
201710,우이신설선,삼양,2911,1819,434,8075
201710,우이신설선,화계,4439,2829,630,12337
201710,우이신설선,가오리,5776,4094,956,16602
201710,우이신설선,4.19민주묘지,3647,2840,632,10766
201710,우이신설선,솔밭공원,3414,2813,615,10256
201710,우이신설선,북한산우이,2734,1926,910,8304
201710,5호선,명일,13941,9249,2896,40027
201710,5호선,굽은다리(강동구민회관앞),16914,11007,3458,48293
